company,company_score,rank_company,diff_user_company,rank_user_score
에스티씨,28.68,2166.0,28.810000000000002,2078.0
프로브디지털,28.68,2166.0,28.810000000000002,2078.0
에이지스비즈니스서포트,28.67,2167.0,28.82,2079.0
두원냉기,28.66,2168.0,28.830000000000002,2080.0
코리아데이타코퍼레이션,28.65,2169.0,28.840000000000003,2081.0
에이알테크놀로지,28.64,2170.0,28.85,2082.0
에이디플로우,28.63,2171.0,28.860000000000003,2083.0
큐메이트,28.63,2171.0,28.860000000000003,2083.0
인콤정보통신,28.62,2172.0,28.87,2084.0
넥스트랩,28.62,2172.0,28.87,2084.0
넥스트스퀘어,28.62,2172.0,28.87,2084.0
클라썸,28.59,2173.0,28.900000000000002,2085.0
에이취휴먼테크,28.57,2174.0,28.92,2086.0
씨엔이,28.52,2175.0,28.970000000000002,2087.0
이노웨이브글로벌,28.52,2175.0,28.970000000000002,2087.0
럭스코,28.51,2176.0,28.98,2088.0
나누미넷,28.49,2177.0,29.000000000000004,2089.0
우리소프트,28.45,2178.0,29.040000000000003,2090.0
비즈웰,28.44,2179.0,29.05,2091.0
티볼리씨앤씨,28.42,2180.0,29.07,2092.0
극동자동화,28.41,2181.0,29.080000000000002,2093.0
미조리장갑,28.37,2182.0,29.12,2094.0
세아씨엔티,28.35,2183.0,29.14,2095.0
덱스타,28.33,2184.0,29.160000000000004,2096.0
콤텍피엔씨,28.32,2185.0,29.17,2097.0
비자림,28.3,2186.0,29.19,2098.0
브레인즈컴퍼니,28.29,2187.0,29.200000000000003,2099.0
준정보통신,28.29,2187.0,29.200000000000003,2099.0
에이블스토어,28.27,2188.0,29.220000000000002,2100.0
한화컨버전스,28.27,2188.0,29.220000000000002,2100.0
상록아이엔씨,28.23,2189.0,29.26,2101.0
에이케이아이에스,28.23,2189.0,29.26,2101.0
소프트와이드시큐리티,28.22,2190.0,29.270000000000003,2102.0
영유통,28.22,2190.0,29.270000000000003,2102.0
콜테크커뮤니케이션,28.21,2191.0,29.28,2103.0
비볼코리아,28.2,2192.0,29.290000000000003,2104.0
코리아포트원,28.19,2193.0,29.3,2105.0
아이넷시스템즈,28.18,2194.0,29.310000000000002,2106.0
아이윈백시스템,28.12,2195.0,29.37,2107.0
월드넷코리아,28.12,2195.0,29.37,2107.0
두손씨앤아이,28.1,2196.0,29.39,2108.0
유프러스시스템,28.1,2196.0,29.39,2108.0
포웨이브소프트,28.07,2197.0,29.42,2109.0
플레이투게더,28.07,2197.0,29.42,2109.0
정컴시스템,28.04,2198.0,29.450000000000003,2110.0
엔클라우드,28.02,2199.0,29.470000000000002,2111.0
소프트상상,28.0,2200.0,29.490000000000002,2112.0
오경컴텍,27.98,2201.0,29.51,2113.0
님버스네트웍스,27.97,2202.0,29.520000000000003,2114.0
이다시스템,27.97,2202.0,29.520000000000003,2114.0
이즈넷,27.96,2203.0,29.53,2115.0
동양네트워크,27.96,2203.0,29.53,2115.0
오버컴테크,27.95,2204.0,29.540000000000003,2116.0
쿠노소프트,27.95,2204.0,29.540000000000003,2116.0
호아소프트,27.95,2204.0,29.540000000000003,2116.0
넷츠플러스,27.94,2205.0,29.55,2117.0
윈디플랜,27.93,2206.0,29.560000000000002,2118.0
로이스,27.9,2207.0,29.590000000000003,2119.0
코드원,27.9,2207.0,29.590000000000003,2119.0
평화이엔지,27.89,2208.0,29.6,2120.0
한국비지네스써비스,27.89,2208.0,29.6,2120.0
세영정보통신,27.85,2209.0,29.64,2121.0
이노웍스,27.81,2210.0,29.680000000000003,2122.0
에코시스템,27.8,2211.0,29.69,2123.0
에스엠솔루션즈,27.8,2211.0,29.69,2123.0
씽크에이티,27.77,2212.0,29.720000000000002,2124.0
대호아이엔티,27.75,2213.0,29.740000000000002,2125.0
케이엠넷,27.72,2214.0,29.770000000000003,2126.0
티엔지소프트,27.72,2214.0,29.770000000000003,2126.0
한기술,27.72,2214.0,29.770000000000003,2126.0
건우통신,27.69,2215.0,29.8,2127.0
대림인서트산업,27.69,2215.0,29.8,2127.0
엔지스웨이,27.68,2216.0,29.810000000000002,2128.0
가온정보시스템,27.67,2217.0,29.82,2129.0
이꼬르,27.64,2218.0,29.85,2130.0
큐티아이인터내셔날,27.64,2218.0,29.85,2130.0
뉴케어,27.63,2219.0,29.860000000000003,2131.0
유노비젼,27.61,2220.0,29.880000000000003,2132.0
서울에프에이,27.6,2221.0,29.89,2133.0
유니스소프트,27.59,2222.0,29.900000000000002,2134.0
진솔아이엔에스,27.56,2223.0,29.930000000000003,2135.0
페르미,27.56,2223.0,29.930000000000003,2135.0
가을디에스,27.55,2224.0,29.94,2136.0
베이비프렌즈,27.54,2225.0,29.950000000000003,2137.0
모아지오,27.52,2226.0,29.970000000000002,2138.0
더클래스효성,27.51,2227.0,29.98,2139.0
에이스트,27.51,2227.0,29.98,2139.0
대성정보기술,27.49,2228.0,30.000000000000004,2140.0
브릿지씨앤씨,27.49,2228.0,30.000000000000004,2140.0
나래디엔에이,27.48,2229.0,30.01,2141.0
아이네크,27.46,2230.0,30.03,2142.0
유디엠텍,27.39,2231.0,30.1,2143.0
애니시큐어,27.38,2232.0,30.110000000000003,2144.0
스마트어스,27.38,2232.0,30.110000000000003,2144.0
미래융합정보기술,27.37,2233.0,30.12,2145.0
케이씨에스,27.35,2234.0,30.14,2146.0
쿠바,27.35,2234.0,30.14,2146.0
고스트패스,27.32,2235.0,30.17,2147.0
소닉스,27.32,2235.0,30.17,2147.0
넷틴스,27.31,2236.0,30.180000000000003,2148.0
루텍,27.3,2237.0,30.19,2149.0
비에이치컨설팅,27.3,2237.0,30.19,2149.0
에스엠소프트랩,27.26,2238.0,30.23,2150.0
소너텍,27.24,2239.0,30.250000000000004,2151.0
아이알에스소프트코리아,27.22,2240.0,30.270000000000003,2152.0
앤츠,27.22,2240.0,30.270000000000003,2152.0
하이라인닷넷,27.19,2241.0,30.3,2153.0
엠아이비,27.15,2242.0,30.340000000000003,2154.0
미르테크,27.14,2243.0,30.35,2155.0
웹프라자,27.12,2244.0,30.37,2156.0
넥스젠어쏘시에이트,27.09,2245.0,30.400000000000002,2157.0
메디파나,27.07,2246.0,30.42,2158.0
스타파이낸셜서비시스,27.06,2247.0,30.430000000000003,2159.0
지엠시스템,27.05,2248.0,30.44,2160.0
피아이소프트,27.05,2248.0,30.44,2160.0
엔터인,27.03,2249.0,30.46,2161.0
에이딘로보틱스,27.02,2250.0,30.470000000000002,2162.0
에이티아이,27.02,2250.0,30.470000000000002,2162.0
동주엔지니어링,27.01,2251.0,30.48,2163.0
엘시스,27.0,2252.0,30.490000000000002,2164.0
에스피반도체통신,26.98,2253.0,30.51,2165.0
백인대장,26.95,2254.0,30.540000000000003,2166.0
누리랩,26.92,2255.0,30.57,2167.0
낭만상회,26.88,2256.0,30.610000000000003,2168.0
베스티안소프트,26.85,2257.0,30.64,2169.0
타미마케팅,26.84,2258.0,30.650000000000002,2170.0
한국알박정밀,26.82,2259.0,30.67,2171.0
인포큐브,26.8,2260.0,30.69,2172.0
케이탑솔루션,26.8,2260.0,30.69,2172.0
오쎄,26.77,2261.0,30.720000000000002,2173.0
세이정보기술,26.75,2262.0,30.740000000000002,2174.0
키미디에스,26.74,2263.0,30.750000000000004,2175.0
세기하이텍,26.72,2264.0,30.770000000000003,2176.0
아레스,26.71,2265.0,30.78,2177.0
클릭앤터치,26.69,2266.0,30.8,2178.0
동서정보기술,26.67,2267.0,30.82,2179.0
가리온정보기술,26.66,2268.0,30.830000000000002,2180.0
클라리파이,26.66,2268.0,30.830000000000002,2180.0
한우리아이티,26.61,2269.0,30.880000000000003,2181.0
엔에이치네트웍스,26.59,2270.0,30.900000000000002,2182.0
스패로우,26.58,2271.0,30.910000000000004,2183.0
에스케어,26.55,2272.0,30.94,2184.0
팝펀딩,26.54,2273.0,30.950000000000003,2185.0
모던웨이브,26.52,2274.0,30.970000000000002,2186.0
에프투시스템,26.48,2275.0,31.01,2187.0
에스앤비,26.47,2276.0,31.020000000000003,2188.0
넥스트테크놀로지,26.44,2277.0,31.05,2189.0
페타바이트,26.43,2278.0,31.060000000000002,2190.0
유씨에스,26.33,2279.0,31.160000000000004,2191.0
스마트팩토리,26.27,2280.0,31.220000000000002,2192.0
지에이플러스,26.27,2280.0,31.220000000000002,2192.0
아이앤씨파트너스,26.21,2281.0,31.28,2193.0
설텍,26.2,2282.0,31.290000000000003,2194.0
성민네트웍스,26.19,2283.0,31.3,2195.0
세이프텍리서치,26.18,2284.0,31.310000000000002,2196.0
에스엠인스트루먼트,26.17,2285.0,31.32,2197.0
누리아이티에스,26.14,2286.0,31.35,2198.0
디지텍코리아,26.14,2286.0,31.35,2198.0
세일철강,26.14,2286.0,31.35,2198.0
알투소프트,26.14,2286.0,31.35,2198.0
에스앤아이시스템즈,26.13,2287.0,31.360000000000003,2199.0
이젬코,26.08,2288.0,31.410000000000004,2200.0
이누리평생교육원,26.03,2289.0,31.46,2201.0
오즈넷코리아,26.03,2289.0,31.46,2201.0
미디어솔루션,25.99,2290.0,31.500000000000004,2202.0
아이시스테크놀러지,25.99,2290.0,31.500000000000004,2202.0
비엠티 서울지사,25.98,2291.0,31.51,2203.0
"리스트 (LIST Co.,L",25.97,2292.0,31.520000000000003,2204.0
오토닉스,25.96,2293.0,31.53,2205.0
이에스피시스템즈,25.95,2294.0,31.540000000000003,2206.0
제이원,25.94,2295.0,31.55,2207.0
바롬시스템,25.92,2296.0,31.57,2208.0
윈컴,25.92,2296.0,31.57,2208.0
삼표,25.85,2297.0,31.64,2209.0
서드웨이브,25.85,2297.0,31.64,2209.0
이비인프라,25.83,2298.0,31.660000000000004,2210.0
이글로벌시스템,25.81,2299.0,31.680000000000003,2211.0
티앤테크,25.79,2300.0,31.700000000000003,2212.0
아이넷뱅크,25.77,2301.0,31.720000000000002,2213.0
케이디아이앤씨,25.74,2302.0,31.750000000000004,2214.0
아크라인소프트,25.71,2303.0,31.78,2215.0
동진제어기술,25.68,2304.0,31.810000000000002,2216.0
디더블유아이,25.68,2304.0,31.810000000000002,2216.0
법틀,25.68,2304.0,31.810000000000002,2216.0
엠아이티소프트,25.68,2304.0,31.810000000000002,2216.0
아비츠커뮤니케이션즈,25.67,2305.0,31.82,2217.0
에이텍정보기술,25.65,2306.0,31.840000000000003,2218.0
레이저발테크놀러지,25.64,2307.0,31.85,2219.0
삼정케이피엠지,25.58,2308.0,31.910000000000004,2220.0
블루비즈넷,25.53,2309.0,31.96,2221.0
조인어스비즈,25.52,2310.0,31.970000000000002,2222.0
콜넷코리아,25.46,2311.0,32.03,2223.0
엑스큐어넷,25.41,2312.0,32.08,2224.0
한국정보보호인식,25.39,2313.0,32.1,2225.0
위드아이에스,25.38,2314.0,32.11,2226.0
동연에스엔티,25.33,2315.0,32.160000000000004,2227.0
네이티브바이너리,25.32,2316.0,32.17,2228.0
디알네트웍스,25.31,2317.0,32.18000000000001,2229.0
새하정보시스템,25.31,2317.0,32.18000000000001,2229.0
서남아이에스,25.31,2317.0,32.18000000000001,2229.0
다난기술,25.3,2318.0,32.19,2230.0
솔텍시스템,25.28,2319.0,32.21,2231.0
유피트코리아,25.28,2319.0,32.21,2231.0
한화갤러리아,25.26,2320.0,32.230000000000004,2232.0
예티소프트,25.25,2321.0,32.24,2233.0
디지베이스,25.24,2322.0,32.25,2234.0
엘티케이솔루션,25.23,2323.0,32.260000000000005,2235.0
누리씨앤아이,25.22,2324.0,32.27,2236.0
리치브라이트,25.19,2325.0,32.3,2237.0
컴솔텍,25.18,2326.0,32.31,2238.0
인졀미,25.17,2327.0,32.32,2239.0
이지시큐어,25.16,2328.0,32.33,2240.0
포스젠,25.16,2328.0,32.33,2240.0
토마토파트너,25.11,2329.0,32.38,2241.0
휴메인시스템,25.09,2330.0,32.400000000000006,2242.0
엠플,25.03,2331.0,32.46,2243.0
에스비시스템즈,24.98,2332.0,32.510000000000005,2244.0
컴레이저,24.96,2333.0,32.53,2245.0
코스모티어,24.94,2334.0,32.55,2246.0
카이토리,24.83,2335.0,32.660000000000004,2247.0
아이네트호스팅,24.81,2336.0,32.68000000000001,2248.0
아이엠알,24.81,2336.0,32.68000000000001,2248.0
글로벌시스템스,24.79,2337.0,32.7,2249.0
어반데이터랩,24.75,2338.0,32.74,2250.0
트라이씨클,24.73,2339.0,32.760000000000005,2251.0
데이터엔지니어스랩,24.72,2340.0,32.77,2252.0
파로스인포,24.72,2340.0,32.77,2252.0
더비엔아이,24.71,2341.0,32.78,2253.0
에스앤유비텍,24.7,2342.0,32.790000000000006,2254.0
히즈윌,24.69,2343.0,32.8,2255.0
제머나이소프트,24.65,2344.0,32.84,2256.0
에스비티글로벌,24.62,2345.0,32.870000000000005,2257.0
디노바디앤씨,24.57,2346.0,32.92,2258.0
비앤비,24.55,2347.0,32.94,2259.0
한미헬스케어,24.54,2348.0,32.95,2260.0
쿠퍼스시스템즈,24.53,2349.0,32.96,2261.0
오르페오스토리,24.47,2350.0,33.02,2262.0
티아이에스,24.45,2351.0,33.040000000000006,2263.0
섬엔지니어링,24.44,2352.0,33.05,2264.0
디에스앤지,24.43,2353.0,33.06,2265.0
비엠시스솔루션,24.41,2354.0,33.08,2266.0
인큐솔루션,24.41,2354.0,33.08,2266.0
코레이즈,24.4,2355.0,33.09,2267.0
코워커넷,24.39,2356.0,33.1,2268.0
엔에스솔루션,24.38,2357.0,33.11,2269.0
뉴데이소프트,24.36,2358.0,33.13,2270.0
동방정보통신,24.27,2359.0,33.22,2271.0
에스오에이텔레콤,24.25,2360.0,33.24,2272.0
띵크마린,24.24,2361.0,33.25,2273.0
창덕의료재단,24.2,2362.0,33.290000000000006,2274.0
넷꼬모,24.17,2363.0,33.32,2275.0
팩앤롤,24.17,2363.0,33.32,2275.0
유니브리지,24.11,2364.0,33.38,2276.0
엔지온시스템,24.06,2365.0,33.43000000000001,2277.0
동성네트웍스,24.0,2366.0,33.49,2278.0
리틀팍스,24.0,2366.0,33.49,2278.0
클릭커뮤니케이션,24.0,2366.0,33.49,2278.0
가야데이터,23.99,2367.0,33.5,2279.0
탑벨정보,23.9,2368.0,33.59,2280.0
테크에이스솔루션,23.89,2369.0,33.6,2281.0
소프트넷,23.89,2369.0,33.6,2281.0
산하,23.89,2369.0,33.6,2281.0
써밋디자인,23.85,2370.0,33.64,2282.0
앤아이에스,23.83,2371.0,33.660000000000004,2283.0
이액티브,23.83,2371.0,33.660000000000004,2283.0
지노시스템,23.82,2372.0,33.67,2284.0
한양정보기술,23.82,2372.0,33.67,2284.0
디씨티준오,23.8,2373.0,33.69,2285.0
씨엔비스,23.78,2374.0,33.71,2286.0
넷클립스,23.71,2375.0,33.78,2287.0
코리아바큠테크,23.71,2375.0,33.78,2287.0
캠틱종합기술원,23.68,2376.0,33.81,2288.0
에이브이피시스템즈,23.58,2377.0,33.910000000000004,2289.0
로뎀테크,23.57,2378.0,33.92,2290.0
클로비스,23.56,2379.0,33.93000000000001,2291.0
파인웰시스템,23.49,2380.0,34.0,2292.0
메타지아이에스컨설팅,23.4,2381.0,34.09,2293.0
마인즈앤컴퍼니,23.39,2382.0,34.1,2294.0
비섹전자,23.39,2382.0,34.1,2294.0
석산텔레콤,23.37,2383.0,34.120000000000005,2295.0
에이케이정보통신,23.35,2384.0,34.14,2296.0
크림솔루션,23.34,2385.0,34.150000000000006,2297.0
온세텔링크,23.31,2386.0,34.18000000000001,2298.0
라온시스템즈,23.24,2387.0,34.25,2299.0
와이파워원,23.23,2388.0,34.260000000000005,2300.0
에스엔디파워닉스,23.22,2389.0,34.27,2301.0
이즈파크,23.22,2389.0,34.27,2301.0
포맥스네트워크,23.21,2390.0,34.28,2302.0
지오정보기술,23.2,2391.0,34.290000000000006,2303.0
소슬데이타,23.18,2392.0,34.31,2304.0
엔에스스튜디오,23.16,2393.0,34.33,2305.0
바이오코아,23.1,2394.0,34.39,2306.0
레오미디어,22.99,2395.0,34.5,2307.0
유진아이티,22.96,2396.0,34.53,2308.0
디노텍,22.91,2397.0,34.58,2309.0
비즈엔젤,22.91,2397.0,34.58,2309.0
와디즈플랫품,22.91,2397.0,34.58,2309.0
위즈브레인,22.87,2398.0,34.620000000000005,2310.0
오르카아이티,22.85,2399.0,34.64,2311.0
하이피스,22.83,2400.0,34.660000000000004,2312.0
오픈컴,22.81,2401.0,34.68000000000001,2313.0
피아스페이스,22.8,2402.0,34.69,2314.0
엑스아이커뮤니케이션즈,22.8,2402.0,34.69,2314.0
지원앤컴,22.78,2403.0,34.71,2315.0
와이파이브,22.75,2404.0,34.74,2316.0
티에스엔랩,22.73,2405.0,34.760000000000005,2317.0
오성정보통신,22.71,2406.0,34.78,2318.0
에피넷,22.68,2407.0,34.81,2319.0
이씨큐밸리,22.67,2408.0,34.82,2320.0
라라잡,22.64,2409.0,34.85,2321.0
모바일타운,22.64,2409.0,34.85,2321.0
나래인포시스템즈,22.62,2410.0,34.870000000000005,2322.0
아이젠테크,22.57,2411.0,34.92,2323.0
피앤피컨설팅,22.53,2412.0,34.96,2324.0
일신시큐리티,22.52,2413.0,34.97,2325.0
비즈시스템,22.51,2414.0,34.980000000000004,2326.0
포스로직,22.49,2415.0,35.0,2327.0
피데스,22.43,2416.0,35.06,2328.0
클레이웍스,22.39,2417.0,35.1,2329.0
에이치비엠피,22.37,2418.0,35.120000000000005,2330.0
호반스카이밸리,22.28,2419.0,35.21,2331.0
아이엠그루,22.27,2420.0,35.22,2332.0
비즈니스서비스그룹,22.21,2421.0,35.28,2333.0
에이치케이넷츠,22.2,2422.0,35.290000000000006,2334.0
아이콘,22.08,2423.0,35.410000000000004,2335.0
이멕스,22.02,2424.0,35.47,2336.0
두비스,21.99,2425.0,35.5,2337.0
인터파크,21.98,2426.0,35.510000000000005,2338.0
구루앤,21.97,2427.0,35.52,2339.0
서진산전,21.9,2428.0,35.59,2340.0
유니씨앤,21.89,2429.0,35.6,2341.0
크레스콤,21.82,2430.0,35.67,2342.0
갈렙스랩,21.78,2431.0,35.71,2343.0
싱크테크노,21.74,2432.0,35.75,2344.0
소프트가든,21.73,2433.0,35.760000000000005,2345.0
핀즐,21.72,2434.0,35.77,2346.0
오픈마인즈시스템,21.65,2435.0,35.84,2347.0
원소프트,21.64,2436.0,35.85,2348.0
하이텍정보시스템,21.64,2436.0,35.85,2348.0
투썸데이타,21.61,2437.0,35.88,2349.0
페이스시스템,21.59,2438.0,35.900000000000006,2350.0
케이비드,21.56,2439.0,35.93000000000001,2351.0
마이스소프트,21.53,2440.0,35.96,2352.0
케이에스엠,21.49,2441.0,36.0,2353.0
솔루션앤서비스,21.48,2442.0,36.010000000000005,2354.0
비알랩,21.48,2442.0,36.010000000000005,2354.0
삼두정보기술,21.47,2443.0,36.02,2355.0
두꺼비세상,21.45,2444.0,36.040000000000006,2356.0
인레이저,21.44,2445.0,36.05,2357.0
엔코아링크,21.43,2446.0,36.06,2358.0
피플라이프,21.43,2446.0,36.06,2358.0
캔버스바이오,21.41,2447.0,36.08,2359.0
열림데이타시스템,21.35,2448.0,36.14,2360.0
더웹스,21.34,2449.0,36.150000000000006,2361.0
디엑스솔루션즈,21.34,2449.0,36.150000000000006,2361.0
금방산업,21.32,2450.0,36.17,2362.0
시스템뱅크,21.3,2451.0,36.19,2363.0
에이티엠플러스,21.29,2452.0,36.2,2364.0
썬테크노이십일,21.28,2453.0,36.21,2365.0
라온솔루션,21.27,2454.0,36.22,2366.0
한신정보,21.16,2455.0,36.33,2367.0
모아,21.14,2456.0,36.35,2368.0
에즈웰,21.14,2456.0,36.35,2368.0
태전약품판매,21.09,2457.0,36.400000000000006,2369.0
가시,21.06,2458.0,36.43000000000001,2370.0
아이티커머스코리아,21.03,2459.0,36.46,2371.0
지엠피아이티,21.03,2459.0,36.46,2371.0
제이피컴퍼니,20.98,2460.0,36.510000000000005,2372.0
위에이알,20.97,2461.0,36.52,2373.0
픽셀허브,20.96,2462.0,36.53,2374.0
에이치티원,20.92,2463.0,36.57,2375.0
포인트시스템,20.92,2463.0,36.57,2375.0
티씨알씨앤엠,20.88,2464.0,36.61,2376.0
중기닷컴,20.81,2465.0,36.68000000000001,2377.0
아이비센터,20.8,2466.0,36.69,2378.0
코리아프린테크,20.78,2467.0,36.71,2379.0
에프엘이에스,20.77,2468.0,36.72,2380.0
티맥스데이터,20.72,2469.0,36.77,2381.0
라이너스즈바베큐,20.67,2470.0,36.82,2382.0
씨앤씨메디팜,20.66,2471.0,36.83,2383.0
다은소프트,20.65,2472.0,36.84,2384.0
아모센스,20.62,2473.0,36.870000000000005,2385.0
인터유로,20.58,2474.0,36.910000000000004,2386.0
다민정보산업,20.54,2475.0,36.95,2387.0
래브라도랩스,20.54,2475.0,36.95,2387.0
부강스프링,20.53,2476.0,36.96,2388.0
아이시티정보,20.44,2477.0,37.05,2389.0
)파이온텍,20.39,2478.0,37.1,2390.0
씨앤유글로벌,20.35,2479.0,37.14,2391.0
씨에이에스,20.33,2480.0,37.160000000000004,2392.0
티투엘,20.3,2481.0,37.19,2393.0
두두원,20.26,2482.0,37.230000000000004,2394.0
라이터스컴퍼니,20.15,2483.0,37.34,2395.0
로텍스,20.11,2484.0,37.38,2396.0
블루테크솔루션,20.1,2485.0,37.39,2397.0
시에라베이스,20.05,2486.0,37.44,2398.0
케이에스앤에스,19.99,2487.0,37.5,2399.0
프로덕션고금,19.98,2488.0,37.510000000000005,2400.0
새암정보시스템,19.94,2489.0,37.55,2401.0
에스원테크,19.93,2490.0,37.56,2402.0
야디지코리아,19.9,2491.0,37.59,2403.0
투비아이에스컨설팅,19.79,2492.0,37.7,2404.0
에스이코리아,19.78,2493.0,37.71,2405.0
코비그룹,19.78,2493.0,37.71,2405.0
메가엠디,19.72,2494.0,37.77,2406.0
이모션글로벌,19.7,2495.0,37.790000000000006,2407.0
대성정보시스템,19.69,2496.0,37.8,2408.0
라인월드,19.68,2497.0,37.81,2409.0
퀀텀비트,19.6,2498.0,37.89,2410.0
씨디데이타,19.58,2499.0,37.910000000000004,2411.0
디지탈온넷,19.49,2500.0,38.0,2412.0
